country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_of_measure,observation_status,current_age
Burundi,BI,BDI,108,Mortality rate age 15-19,2013,10.73838455,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2014,10.67966244,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2015,10.65279941,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2016,10.59045268,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2017,10.4439784,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2018,10.29889175,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2019,10.13143553,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2020,9.958120338,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2021,9.783671955,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2022,9.591156036,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1990,29.58155103,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1991,30.88945486,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1992,32.17666352,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1993,58.80642285,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1994,34.01914028,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1995,34.07014227,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1996,33.37366463,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1997,31.94761015,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1998,29.96101653,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,1999,27.70016172,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2000,25.26159928,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2001,22.78234867,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2002,20.59989034,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2003,18.69073026,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2004,16.88019066,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2005,15.13092301,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2006,13.57828604,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2007,12.22470596,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2008,11.13882385,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2009,10.35127718,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2010,9.84322489,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2011,9.54382233,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2012,9.37585281,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2013,9.271405994,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2014,9.218903819,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2015,9.15775895,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2016,9.0803071,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2017,8.93097841,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2018,8.795071344,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2019,8.593134799,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2020,8.38166751,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2021,8.214306932,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Burundi,BI,BDI,108,Mortality rate age 15-19,2022,7.992924719,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1990,2.178497522,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1991,2.270298635,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1992,2.357576219,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1993,2.447367304,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1994,2.525713665,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1995,4.268191957,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1996,2.618754131,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1997,2.62721087,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1998,2.595933776,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1999,2.554335502,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2000,2.483730866,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2001,2.414000683,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2002,2.346155487,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2003,2.275519579,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2004,2.222495674,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2005,2.165386133,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2006,2.116548963,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2007,2.053436429,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2008,1.984915605,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2009,1.896730768,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2010,1.8009622,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2011,1.717177734,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2012,1.644499216,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2013,1.584154763,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2014,1.526235199,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2015,1.488269634,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2016,1.451431637,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2017,1.413013113,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2018,1.369046436,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2019,1.333345276,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2020,1.292452499,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2021,1.257580834,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2022,1.225597526,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1990,4.298518703,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1991,4.395996,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1992,4.501944448,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1993,4.597053595,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1994,4.671475937,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1995,6.26917742,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1996,4.703493128,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1997,4.656443144,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1998,4.585718674,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1999,4.474114863,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2000,4.368254366,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2001,4.271008628,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2002,4.197931506,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2003,4.168718748,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2004,4.164388232,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2005,4.180811369,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2006,4.181870365,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2007,4.172778943,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2008,4.134490967,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2009,4.080716333,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2010,4.012505219,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2011,3.93684707,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2012,3.863690922,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2013,3.785660174,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2014,3.727729891,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2015,3.652496245,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2016,3.573133802,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2017,3.492644261,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2018,3.401197596,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2019,3.3206947,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2020,3.228511032,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2021,3.141536894,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2022,3.064710906,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1990,3.24649256,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1991,3.343551518,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1992,3.441744608,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1993,3.534954734,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1994,3.61185473,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1995,5.28106154,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1996,3.673973801,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1997,3.654750068,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1998,3.603758794,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,1999,3.526756979,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2000,3.438441239,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2001,3.358359482,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2002,3.290450333,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2003,3.243063943,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2004,3.216354104,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2005,3.19770053,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2006,3.174566392,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2007,3.138103239,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2008,3.082365111,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2009,3.007463646,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2010,2.920697336,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2011,2.837199624,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2012,2.763501931,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2013,2.695908924,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2014,2.640798515,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2015,2.58683039,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2016,2.530071142,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2017,2.469739354,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2018,2.399829252,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2019,2.340013403,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2020,2.272443729,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2021,2.210887194,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cape Verde,CV,CPV,132,Mortality rate age 15-19,2022,2.156372231,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1990,16.81195643,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1991,15.87708135,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1992,15.02310822,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1993,13.9763075,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1994,12.87917702,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1995,11.70551788,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1996,10.39194337,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1997,9.195024048,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1998,8.174028436,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1999,7.107399196,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2000,6.208738305,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2001,5.482961489,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2002,4.898902181,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2003,4.467410084,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2004,4.144155915,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2005,3.900914268,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2006,3.716243204,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2007,3.58691732,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2008,3.48574201,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2009,3.392822218,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2010,3.325027942,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2011,3.265558406,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2012,3.234589302,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2013,3.234839651,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2014,3.245190343,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2015,3.242366122,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2016,3.260209083,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2017,3.279373332,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2018,3.320472468,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2019,3.363666636,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2020,3.381863972,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2021,3.368647523,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2022,3.326550888,Female,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1990,17.80675576,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1991,17.28088064,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1992,16.69971576,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1993,16.12369631,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1994,15.51621027,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1995,14.8937263,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1996,14.26980745,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1997,13.45479213,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1998,12.54664239,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1999,11.71867584,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2000,10.8671426,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2001,10.04049886,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2002,9.277794281,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2003,8.573482256,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2004,8.018380702,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2005,7.604461277,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2006,7.319623837,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2007,7.123093256,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2008,6.962092176,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2009,6.852165021,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2010,6.768603761,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2011,6.699072886,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2012,6.632268301,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2013,6.592354078,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2014,6.581069008,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2015,6.650065076,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2016,6.74436635,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2017,6.832353306,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2018,6.956834774,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2019,7.082937476,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2020,7.156346749,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2021,7.150319058,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,2022,7.070951929,Male,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1990,17.30855634,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1991,16.57903211,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1992,15.86343106,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1993,15.0645932,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
Cambodia,KH,KHM,116,Mortality rate age 15-19,1994,14.22361018,Total,"Deaths per 1,000 youths aged 15",Normal value,Total
